MapNumber,10
MapTip,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,1,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,11,1,1,1,1,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,0,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,0,0,2,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,1
MapTip,1,0,0,0,0,3,1,1,1,1,1,1,3,0,0,0,0,1
MapTip,1,10,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MapTip,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
